taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
7901033,Arthopyrenia antecellans (Nyl.) Arnold,3545599,Arthopyrenia antecellens (Nyl.) Arnold,6,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Arthopyreniaceae,8356,Arthopyrenia,7090000,Arthopyrenia antecellens,3545599
3595654,Tuberaria lignosa Sampaio,3595654,Tuberaria lignosa Sampaio,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Tuberaria,2874023,Tuberaria lignosa,3595654
1576290,"Pegomya ulmaria (Rondani, 1866)",1576290,"Pegomya ulmaria (Rondani, 1866)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Anthomyiidae,3330,Pegomya,1575904,Pegomya ulmaria,1576290
5369743,Geum sylvaticum Pourr.,5369743,Geum sylvaticum Pourr.,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Geum,3024294,Geum sylvaticum,5369743
5729032,"Donax trunculus Linnaeus, 1758",5729032,"Donax trunculus Linnaeus, 1758",22,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Cardiida,9529005,Donacidae,6853,Donax,2287060,Donax trunculus,5729032
2926945,Clinopodium vulgare L.,2926945,Clinopodium vulgare L.,18,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Clinopodium,2926907,Clinopodium vulgare,2926945
546,Collembola,546,Collembola,15,ORDER,ACCEPTED,Animalia,1,Arthropoda,54,Entognatha,290,Collembola,546,,,,,,
4429186,"Cardiophorus nigerrimus Erichson, 1840",4429186,"Cardiophorus nigerrimus Erichson, 1840",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Elateridae,7825,Cardiophorus,1162059,Cardiophorus nigerrimus,4429186
5523547,Thymelaea procumbens A.Fern. & R.Fern.,5523547,Thymelaea procumbens A.Fern. & R.Fern.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Thymelaeaceae,2428,Thymelaea,7766225,Thymelaea procumbens,5523547
2415413,"Melanonus zugmayeri Norman, 1930",2415413,"Melanonus zugmayeri Norman, 1930",3,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Gadiformes,549,Melanonidae,3702,Melanonus,2415412,Melanonus zugmayeri,2415413
8352418,Eryngium duriaei Gay ex Boiss.,8352418,Eryngium duriaei Gay ex Boiss.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Eryngium,3034387,Eryngium duriaei,8352418
3107319,Senecio aquaticus Hill,8340600,Jacobaea aquatica (Hill) Gaertn.Mey. & Scherb.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Jacobaea,7678064,Jacobaea aquatica,8340600
3034871,Coriandrum sativum L.,3034871,Coriandrum sativum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Coriandrum,3034870,Coriandrum sativum,3034871
3002660,Rosa sempervirens L.,3002660,Rosa sempervirens L.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rosa,8395064,Rosa sempervirens,3002660
5212973,"Anguilla anguilla (Linnaeus, 1758)",5212973,"Anguilla anguilla (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Anguilliformes,495,Anguillidae,2949,Anguilla,2403092,Anguilla anguilla,5212973
4358850,"Chrysallida stefanisi (Jeffreys, 1869)",10456747,"Pyrgulina stefanisi (Jeffreys, 1869)",1,SPECIES,SYNONYM,Animalia,1,Mollusca,52,Gastropoda,225,,,Pyramidellidae,6783,Pyrgulina,5192052,Pyrgulina stefanisi,10456747
3152772,Lavatera arborea L.,3935079,Malva arborea (L.) Webb & Berthel.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Malva,3152364,Malva arborea,3935079
5260397,Placynthiella icmalea (Ach.) Coppins & P.James,5260397,Placynthiella icmalea (Ach.) Coppins & P.James,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Baeomycetales,1042,Trapeliaceae,8344,Placynthiella,10530673,Placynthiella icmalea,5260397
2410042,"Dicologlossa cuneata (Moreau, 1881)",2410042,"Dicologlossa cuneata (Moreau, 1881)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Pleuronectiformes,588,Soleidae,8612,Dicologlossa,2410036,Dicologlossa cuneata,2410042
5400790,Ageratina riparia (Regel) R.M.King & H.Rob.,5400790,Ageratina riparia (Regel) R.M.King & H.Rob.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ageratina,7362949,Ageratina riparia,5400790
7412042,Vaccinium padifolium Hochst. ex Steud.,4173986,Vaccinium cylindraceum Sm.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Vaccinium,2882813,Vaccinium cylindraceum,4173986
5191383,"Tectura virginea (O.F.Müller, 1776)",5191383,"Tectura virginea (O.F.Müller, 1776)",12,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Lottiidae,6553,Tectura,2306858,Tectura virginea,5191383
1109489,"Agapanthia Audinet-Serville, 1835",1109489,"Agapanthia Audinet-Serville, 1835",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cerambycidae,5602,Agapanthia,1109489,,
7889461,Opegrapha atra Johnst.,7889461,Opegrapha atra Johnst.,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Roccellaceae,8359,Opegrapha,2580165,Opegrapha atra,7889461
2965485,Medicago littoralis Loisel.,2965485,Medicago littoralis Loisel.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Medicago,2965200,Medicago littoralis,2965485
8158206,Ophrys lenae M.R.Lowe & D.Tyteca,2793596,Ophrys omegaifera subsp. dyris (Maire) Del Prete,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Ophrys,2792579,Ophrys omegaifera,2793593
1938214,"Iphiclides podalirius (Linnaeus, 1758)",1938214,"Iphiclides podalirius (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Papilionidae,9417,Iphiclides,1938213,Iphiclides podalirius,1938214
3809068,Ortegia hispanica L.,3809068,Ortegia hispanica L.,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Ortegia,7267192,Ortegia hispanica,3809068
6289912,Quercus rivasmartinezii (Capelo & J.C.Costa) Capelo & J.C.Costa,2879175,Quercus coccifera L.,5,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Fagaceae,4689,Quercus,2877951,Quercus coccifera,2879175
5558992,Digitalis thapsi L.,5558992,Digitalis thapsi L.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Digitalis,3172032,Digitalis thapsi,5558992
8124684,Halimium commutatum Pau,3596455,Halimium calycinum K.Koch,3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Halimium,6437972,Halimium calycinum,3596455
3882777,Ballota nigra subsp. foetida (Lam.) Hayek,3882777,Ballota nigra subsp. foetida (Lam.) Hayek,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Ballota,2926893,Ballota nigra,2926894
7315286,Fumaria muralis W.D.J.Koch,7315286,Fumaria muralis W.D.J.Koch,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Papaveraceae,2422,Fumaria,2888567,Fumaria muralis,7315286
2747459,Crocus clusii J.Gay,2747459,Crocus clusii J.Gay,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Crocus,2747303,Crocus clusii,2747459
5281760,"Grimmia decipiens Lindberg, 1861",5281760,"Grimmia decipiens Lindberg, 1861",173,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Grimmia,2673623,Grimmia decipiens,5281760
7315229,Ceratocapnos claviculata (L.) Lidén,7315229,Ceratocapnos claviculata (L.) Lidén,9,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Papaveraceae,2422,Ceratocapnos,7315226,Ceratocapnos claviculata,7315229
7307024,Micromeria juliana Benth.,7307024,Micromeria juliana Benth.,1,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Micromeria,2927114,Micromeria juliana,7307024
2689150,Cephalozia connivens (Dicks.) Lindb.,9443095,Fuscocephaloziopsis connivens (Dicks.) Váňa & L.Söderstr.,1,SPECIES,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Cephaloziaceae,2288,Fuscocephaloziopsis,2689160,Fuscocephaloziopsis connivens,9443095
2702084,Juncus tenuis Willd.,2702084,Juncus tenuis Willd.,14,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072,Juncus tenuis,2702084
3114667,Carduus pycnocephalus L.,3114667,Carduus pycnocephalus L.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Carduus,3114511,Carduus pycnocephalus,3114667
5275006,Ceterach officinarum Willd.,9799758,Asplenium ceterach subsp. mantoniae (Varoczky & Vida) Jenny,6,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Aspleniaceae,6625,Asplenium,2650583,Asplenium ceterach,2650617
5187835,"Ophiothrix fragilis (Abildgaard, 1789)",5187835,"Ophiothrix fragilis (Abildgaard, 1789)",1,SPECIES,ACCEPTED,Animalia,1,Echinodermata,50,Ophiuroidea,350,Amphilepidida,9661062,Ophiotrichidae,3249433,Ophiothrix,2275832,Ophiothrix fragilis,5187835
2889949,Geranium L.,2889949,Geranium L.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Geraniaceae,4676,Geranium,2889949,,
9633761,"Aizobius robustirostris Loges, 1870",9633761,"Aizobius robustirostris Loges, 1870",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Apionidae,4207,Aizobius,4404284,Aizobius robustirostris,9633761
2769204,Muscari comosum (L.) Mill.,2769172,Leopoldia comosa Parl.,23,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Leopoldia,2769132,Leopoldia comosa,2769172
8263175,"Evax Gaertn., 1791",3115745,Filago L.,1,GENUS,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Filago,3115745,,
2393095,"Tripterygion delaisi Cadenat & Blache, 1970",2393095,"Tripterygion delaisi Cadenat & Blache, 1970",10,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Perciformes,587,Tripterygiidae,8602,Tripterygion,2393085,Tripterygion delaisi,2393095
1498908,"Tabanus regularis Jaennicke, 1866",1498908,"Tabanus regularis Jaennicke, 1866",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tabanidae,6919,Tabanus,1444264,Tabanus regularis,1498908
5424704,Ceratium geniculatum (Lemmerm.) Cleve,5424704,Ceratium geniculatum (Lemmerm.) Cleve,1,SPECIES,ACCEPTED,Chromista,4,Myzozoa,8770992,Dinophyceae,9049014,Gonyaulacales,8775728,Ceratiaceae,7479242,Ceratium,3206734,Ceratium geniculatum,5424704
8347243,Trifolium ornithopodioides L.,5359472,Trifolium ornithopodioides Sm.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,Trifolium ornithopodioides,5359472
3396020,Catinaria albocincta Degel.,3396020,Catinaria albocincta Degel.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Catinaria,2607913,Catinaria albocincta,3396020
8095903,Scrophularia lyrata Willd.,8095903,Scrophularia lyrata Willd.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Scrophulariaceae,2390,Scrophularia,3170861,Scrophularia lyrata,8095903
8329463,Pallenis Cass.,8329463,Pallenis Cass.,3,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pallenis,8329463,,
7331861,Cymbalaria muralis subsp. muralis,7331861,Cymbalaria muralis subsp. muralis,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Cymbalaria,6008593,Cymbalaria muralis,8200663
7373933,"Ceratium symmetricum Pavillard, 1905",7373933,"Ceratium symmetricum Pavillard, 1905",1,SPECIES,ACCEPTED,Chromista,4,Myzozoa,8770992,Dinophyceae,9049014,Gonyaulacales,8775728,Ceratiaceae,7479242,Ceratium,3206734,Ceratium symmetricum,7373933
7420276,"Larentia malvata (Rambur, 1833)",7420276,"Larentia malvata (Rambur, 1833)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Larentia,1957193,Larentia malvata,7420276
5199345,"Owenia fusiformis Delle Chiaje, 1844",5199345,"Owenia fusiformis Delle Chiaje, 1844",3,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Polychaeta,256,Sabellida,1080,Oweniidae,7083,Owenia,2326583,Owenia fusiformis,5199345
7826612,"Gyrosigma A.H.Hassall, 1845",7826612,"Gyrosigma A.H.Hassall, 1845",10,GENUS,ACCEPTED,Chromista,4,Ochrophyta,98,Bacillariophyceae,7947184,Naviculales,7763029,Pleurosigmataceae,7809082,Gyrosigma,7826612,,
7331314,Cistus populifolius L.,7331314,Cistus populifolius L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Cistus,2874026,Cistus populifolius,7331314
4312086,"Pagurus alatus Fabricius, 1775",4312086,"Pagurus alatus Fabricius, 1775",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Paguridae,4531,Pagurus,2224189,Pagurus alatus,4312086
4485824,"Dolycoris baccarum (Linnaeus, 1758)",4485824,"Dolycoris baccarum (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Pentatomidae,9650,Dolycoris,4406875,Dolycoris baccarum,4485824
5698835,Taraxacum catalanum Soest,5698835,Taraxacum catalanum Soest,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Taraxacum,7787708,Taraxacum catalanum,5698835
1749164,"Parornix scoticella (Stainton, 1850)",1749164,"Parornix scoticella (Stainton, 1850)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gracillariidae,5487,Parornix,1749137,Parornix scoticella,1749164
2977234,Ononis natrix L.,2977234,Ononis natrix L.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ononis,2977094,Ononis natrix,2977234
3738796,Misopates calycinum (Lam.) Rothm.,3738796,Misopates calycinum (Lam.) Rothm.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Misopates,3171144,Misopates calycinum,3738796
3083851,Chenopodium murale L.,8149099,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch",3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Chenopodiastrum,7578202,Chenopodiastrum murale,8149099
6319768,"Tremella Linnaeus, 1753",6319768,"Tremella Linnaeus, 1753",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Tremellales,1123,Tremellaceae,3827,Tremella,6319768,,
3396937,Bacidia canariensis Erichsen,3396937,Bacidia canariensis Erichsen,3,SPECIES,DOUBTFUL,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Bacidia,2592635,Bacidia canariensis,3396937
7250842,Pertusaria leioplaca DC.,7250842,Pertusaria leioplaca DC.,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Pertusariales,1051,Pertusariaceae,4113,Pertusaria,2599923,Pertusaria leioplaca,7250842
4232846,Dittrichia viscosa subsp. maritima (Brullo & De Marco) Greuter,4232846,Dittrichia viscosa subsp. maritima (Brullo & De Marco) Greuter,2,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Dittrichia,3101183,Dittrichia viscosa,3101184
5333411,Erica cinerea L.,5333411,Erica cinerea L.,19,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Ericaceae,2505,Erica,2882780,Erica cinerea,5333411
2656939,Aglaothamnion hookeri (Dillwyn) Maggs & Hommersand,2656939,Aglaothamnion hookeri (Dillwyn) Maggs & Hommersand,2,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Callithamniaceae,6453030,Aglaothamnion,2656877,Aglaothamnion hookeri,2656939
7726895,Fissidens bryoides var. bryoides,7726895,Fissidens bryoides var. bryoides,1,VARIETY,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Fissidentales,1336,Fissidentaceae,4643,Fissidens,2673216,Fissidens bryoides,5283004
5743112,"Dorcus parallelipipedus (Linnaeus, 1758)",5743112,"Dorcus parallelipipedus (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Lucanidae,3263244,Dorcus,3263253,Dorcus parallelipipedus,5743112
4330979,"Aphotopontius atlanteus Humes, 1996",4330979,"Aphotopontius atlanteus Humes, 1996",96,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Hexanauplia,9421786,Siphonostomatoida,1428,Dirivultidae,9173,Aphotopontius,2115851,Aphotopontius atlanteus,4330979
7224594,Dorycnium pentaphyllum subsp. pentaphyllum,7224594,Dorycnium pentaphyllum subsp. pentaphyllum,2,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Dorycnium,2959115,Dorycnium pentaphyllum,2959128
5354703,Cytisus baeticus Steud.,5354703,Cytisus baeticus Steud.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Cytisus,8089532,Cytisus baeticus,5354703
1959423,"Dyscia penulataria (Hubner, 1819)",1959423,"Dyscia penulataria (Hubner, 1819)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Dyscia,1959409,Dyscia penulataria,1959423
7724379,"Retusa tenerifensis (Nordsieck & Talavera, 1979)",7724379,"Retusa tenerifensis (Nordsieck & Talavera, 1979)",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Cephalaspidea,454,Retusidae,6789,Retusa,2291540,Retusa tenerifensis,7724379
2592853,Schismatomma niveum D.Hawksw. & P.James,2592853,Schismatomma niveum D.Hawksw. & P.James,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Roccellaceae,8359,Schismatomma,2592839,Schismatomma niveum,2592853
6409706,Salvia verbenaca L.,6409706,Salvia verbenaca L.,19,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Salvia,2926981,Salvia verbenaca,6409706
4280844,Sphagnum auriculatum Schimp.,4280844,Sphagnum auriculatum Schimp.,31,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Sphagnopsida,190,Sphagnales,623,Sphagnaceae,4673,Sphagnum,2668958,Sphagnum auriculatum,4280844
2971024,Melilotus officinalis Pall.,2971024,Melilotus officinalis Pall.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Melilotus,4924408,Melilotus officinalis,2971024
2767357,Scilla ramburii Boiss.,2767362,Scilla verna subsp. ramburii (Boiss.) K.Richt.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Scilla,9555189,Scilla verna,2767415
7160028,Christella dentata (Forssk.) Brownsey & Jermy,7160028,Christella dentata (Forssk.) Brownsey & Jermy,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Thelypteridaceae,6618,Christella,7321094,Christella dentata,7160028
5213302,"Hygophum reinhardtii (Lütken, 1892)",5213302,"Hygophum reinhardtii (Lütken, 1892)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Myctophiformes,1306,Myctophidae,4217,Hygophum,5213287,Hygophum reinhardtii,5213302
2560988,Gyalecta Ach.,2560988,Gyalecta Ach.,2,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Ostropales,1279,Gyalectaceae,2149,Gyalecta,2560988,,
3165824,Jasione montana subsp. blepharodon (Boiss. & Reut.) Rivas Mart.,7222063,Jasione montana subsp. montana,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Campanulaceae,8801,Jasione,3165617,Jasione montana,8366345
7819325,Porella obtusata (Taylor) Trevis.,7819325,Porella obtusata (Taylor) Trevis.,12,SPECIES,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Porellales,377,Porellaceae,2267,Porella,2688728,Porella obtusata,7819325
2293333,"Calliostoma zizyphinum (Linnaeus, 1758)",2293333,"Calliostoma zizyphinum (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Trochida,9715180,Calliostomatidae,6811,Calliostoma,2293294,Calliostoma zizyphinum,2293333
5427292,Anabaena inaequalis (Kutzing) F.Bornet,5427292,Anabaena inaequalis (Kutzing) F.Bornet,78,SPECIES,ACCEPTED,Bacteria,3,Cyanobacteria,68,Cyanophyceae,7550188,Nostocales,745,Nostocaceae,2884,Anabaena,8855997,Anabaena inaequalis,5427292
4307400,"Bathynectes maravigna (Prestandrea, 1839)",4307400,"Bathynectes maravigna (Prestandrea, 1839)",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Polybiidae,5968394,Bathynectes,2225601,Bathynectes maravigna,4307400
6256426,"Euchorthippus elegantulus gallicus Maran, 1957",6256426,"Euchorthippus elegantulus gallicus Maran, 1957",2,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Euchorthippus,1699454,Euchorthippus elegantulus,1699491
7307905,Sideritis candicans Ait.,7307905,Sideritis candicans Ait.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Sideritis,2926685,Sideritis candicans,7307905
5273281,Ulvaria fusca Rupr.,7618195,Ulvaria splendens (Rupr.) K.L.Vinogr.,2,SPECIES,SYNONYM,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Ulvaceae,9013,Ulvaria,2645558,Ulvaria splendens,7618195
2645400,Capsosiphon fulvescens (C.Agardh) Setch. & N.L.Gardner,2645400,Capsosiphon fulvescens (C.Agardh) Setch. & N.L.Gardner,1,SPECIES,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Capsosiphonaceae,9011,Capsosiphon,2645398,Capsosiphon fulvescens,2645400
1343357,"Nomada femoralis Morawitz, 1869",1343357,"Nomada femoralis Morawitz, 1869",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Apidae,4334,Nomada,1343230,Nomada femoralis,1343357
1790692,"Tyta luctuosa (Denis & Schiffermuller, 1775)",1790692,"Tyta luctuosa (Denis & Schiffermuller, 1775)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Tyta,1790683,Tyta luctuosa,1790692
1997215,"Blattella germanica (Linnaeus, 1767)",1997215,"Blattella germanica (Linnaeus, 1767)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Blattodea,800,Ectobiidae,4802341,Blattella,1997136,Blattella germanica,1997215
8144117,Sedum atratum L.,8144117,Sedum atratum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Sedum,5361975,Sedum atratum,8144117
2386690,"Synchiropus phaeton (Günther, 1861)",2386690,"Synchiropus phaeton (Günther, 1861)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Perciformes,587,Callionymidae,8511,Synchiropus,2386631,Synchiropus phaeton,2386690
5941021,Festuca ovina subsp. transtagana Hack.,5941020,Festuca ampla subsp. transtagana (Hack.) Franco & Rocha Afonso,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Festuca,2704913,Festuca ampla,4129016
1494296,"Atylotus fulvus (Meigen, 1804)",1494296,"Atylotus fulvus (Meigen, 1804)",7,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tabanidae,6919,Atylotus,1494184,Atylotus fulvus,1494296
